GtecTime,TimeTicks,CombinedEyeValidDataBitMask,LeftEyeValidDataBitMask,RightEyeValidDataBitMask,CombinedEyeOpenness,LeftEyeOpenness,RightEyeOpenness,CombinedPupilDiameter,LeftPupilDiameter,RightPupilDiameter,CombinedPupilPosition,LeftPupilPosition,RightPupilPosition,CombinedGazeOrigin,LeftGazeOrigin,RightGazeOrigin,CombinedGazeDirection,LeftGazeDirection,RightGazeDirection,LeftEyeWide,RightEyeWide,LeftEyeSqeeze,RightEyeSqeeze,LeftEyeFrown,RightEyeFrown,FocusStatus,RayOriginal,RayDirection,Collider,Distance,Normal,Point,Transform.position,Transform.rotation,Camera.position,Camera.rotation,UnityTimeTicks,EyeTimeStamp
0,637596181116402793,3,31,31,0,1,1,0,2.066132,1.795685,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(32.2, 13.2, -55.8)","(32.2, 13.2, -55.8)","(-31.0, 14.5, -65.4)","(0.1, -0.2, 1.0)","(0.1, -0.2, 1.0)","(0.1, -0.3, 1.0)",0.0544138,0.0544138,0,0,0,0,False,"(0.0, 0.0, -0.1)","(0.0, -0.2, 1.0)",Obstacle(Clone) (UnityEngine.CapsuleCollider),23.05978,"(-0.6, 0.4, -0.7)","(-0.8, 0.7, 534.6)","(0.0, 0.0, 535.0)","(-0.7, 0.0, 0.0, 0.7)","(-0.1, 7.2, 512.4)","(0.0, 0.0, 0.0, 1.0)",637596181517174943,198276
0,637596181116402793,3,31,31,0,1,1,0,2.069763,1.79245,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(32.2, 13.2, -55.8)","(32.2, 13.2, -55.8)","(-31.0, 14.5, -65.4)","(0.1, -0.2, 1.0)","(0.1, -0.2, 1.0)","(0.1, -0.3, 1.0)",0.05720908,0.05720908,0,0,0,0,False,"(0.0, 0.0, -0.1)","(0.0, -0.2, 1.0)",Obstacle(Clone) (UnityEngine.CapsuleCollider),22.89875,"(-0.6, 0.4, -0.7)","(-0.8, 0.7, 534.6)","(0.0, 0.0, 535.0)","(-0.7, 0.0, 0.0, 0.7)","(-0.1, 7.2, 512.6)","(0.0, 0.0, 0.0, 1.0)",637596181517274690,198285
0,637596181116402793,3,31,31,0,1,1,0,2.073166,1.792542,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(32.2, 13.2, -55.8)","(32.2, 13.2, -55.8)","(-31.0, 14.5, -65.4)","(0.1, -0.2, 1.0)","(0.1, -0.2, 1.0)","(0.1, -0.3, 1.0)",0.07387467,0.07387467,0,0,0,0,False,"(0.0, 0.0, -0.1)","(0.0, -0.2, 1.0)",Obstacle(Clone) (UnityEngine.CapsuleCollider),22.69264,"(-0.6, 0.3, -0.7)","(-0.8, 0.6, 534.5)","(0.0, 0.0, 535.0)","(-0.7, 0.0, 0.0, 0.7)","(-0.1, 7.2, 512.8)","(0.0, 0.0, 0.0, 1.0)",637596181517414323,198293
0,637596181116402793,3,31,31,0,1,1,0,2.088348,1.792557,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(32.2, 13.2, -55.8)","(32.2, 13.2, -55.8)","(-31.0, 14.5, -65.4)","(0.1, -0.2, 1.0)","(0.1, -0.2, 1.0)","(0.1, -0.3, 1.0)",0.07079811,0.07079811,0,0,0,0,False,"(0.0, 0.0, -0.1)","(0.0, -0.2, 1.0)",Obstacle(Clone) (UnityEngine.CapsuleCollider),22.58479,"(-0.7, 0.2, -0.7)","(-0.9, 0.5, 534.5)","(0.0, 0.0, 535.0)","(-0.7, 0.0, 0.0, 0.7)","(-0.1, 7.2, 513.0)","(0.0, 0.0, 0.0, 1.0)",637596181517514038,198301
0,637596181116402793,3,31,31,0,1,1,0,2.073395,1.792557,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(32.2, 13.2, -55.8)","(32.2, 13.2, -55.8)","(-31.0, 14.5, -65.4)","(0.1, -0.2, 1.0)","(0.1, -0.2, 1.0)","(0.1, -0.3, 1.0)",0.08505871,0.08505871,0,0,0,0,False,"(0.0, 0.0, -0.1)","(0.0, -0.2, 1.0)",Obstacle(Clone) (UnityEngine.CapsuleCollider),22.37901,"(-0.6, 0.3, -0.7)","(-0.9, 0.6, 534.5)","(0.0, 0.0, 535.0)","(-0.7, 0.0, 0.0, 0.7)","(-0.1, 7.2, 513.2)","(0.0, 0.0, 0.0, 1.0)",637596181517623759,198310
0,637596181116402793,3,31,31,0,1,1,0,2.06636,1.789764,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(32.2, 13.1, -55.8)","(32.2, 13.1, -55.8)","(-31.0, 14.5, -65.4)","(0.1, -0.2, 1.0)","(0.1, -0.2, 1.0)","(0.1, -0.3, 1.0)",0.09359813,0.09359813,0,0,0,0,False,"(0.0, 0.0, -0.1)","(0.0, -0.2, 1.0)",Obstacle(Clone) (UnityEngine.CapsuleCollider),22.23013,"(-0.7, 0.3, -0.7)","(-0.9, 0.6, 534.5)","(0.0, 0.0, 535.0)","(-0.7, 0.0, 0.0, 0.7)","(-0.1, 7.2, 513.3)","(0.0, 0.0, 0.0, 1.0)",637596181517723493,198318
0,637596181116402793,3,31,31,0,1,1,0,2.073349,1.799042,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(32.2, 13.1, -55.8)","(32.2, 13.1, -55.8)","(-30.9, 14.5, -65.4)","(0.1, -0.2, 1.0)","(0.1, -0.2, 1.0)","(0.1, -0.3, 1.0)",0.09688418,0.09688418,0,0,0,0,False,"(0.0, 0.0, -0.1)","(0.0, -0.2, 1.0)",Obstacle(Clone) (UnityEngine.CapsuleCollider),22.06414,"(-0.7, 0.3, -0.7)","(-0.9, 0.6, 534.5)","(0.0, 0.0, 535.0)","(-0.7, 0.0, 0.0, 0.7)","(-0.1, 7.2, 513.5)","(0.0, 0.0, 0.0, 1.0)",637596181517823213,198326
0,637596181116402793,3,31,31,0,1,1,0,2.073257,1.803284,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(32.2, 13.1, -55.8)","(32.2, 13.1, -55.8)","(-30.9, 14.5, -65.4)","(0.1, -0.2, 1.0)","(0.1, -0.2, 1.0)","(0.1, -0.3, 1.0)",0.09864771,0.09864771,0,0,0,0,False,"(0.0, 0.0, -0.1)","(0.0, -0.2, 1.0)",Obstacle(Clone) (UnityEngine.CapsuleCollider),21.92149,"(-0.7, 0.3, -0.7)","(-0.9, 0.6, 534.6)","(0.0, 0.0, 535.0)","(-0.7, 0.0, 0.0, 0.7)","(-0.1, 7.2, 513.7)","(0.0, 0.0, 0.0, 1.0)",637596181517932933,198335
0,637596181116402793,3,31,31,0,1,1,0,2.0746,1.799164,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(32.2, 13.1, -55.8)","(32.2, 13.1, -55.8)","(-30.9, 14.5, -65.4)","(0.1, -0.2, 1.0)","(0.1, -0.2, 1.0)","(0.1, -0.3, 1.0)",0.08757518,0.08757518,0,0,0,0,False,"(0.0, 0.0, -0.1)","(0.0, -0.2, 1.0)",Obstacle(Clone) (UnityEngine.CapsuleCollider),21.76298,"(-0.7, 0.4, -0.6)","(-0.9, 0.7, 534.6)","(0.0, 0.0, 535.0)","(-0.7, 0.0, 0.0, 0.7)","(-0.1, 7.2, 513.9)","(0.0, 0.0, 0.0, 1.0)",637596181518032666,198343
0,637596181116402793,3,31,31,0,1,1,0,2.088593,1.799011,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(32.2, 13.1, -55.8)","(32.2, 13.1, -55.8)","(-30.9, 14.5, -65.4)","(0.1, -0.2, 1.0)","(0.1, -0.2, 1.0)","(0.1, -0.3, 1.0)",0.09833729,0.09833729,0,0,0,0,False,"(0.0, 0.0, -0.1)","(0.0, -0.2, 1.0)",Obstacle(Clone) (UnityEngine.CapsuleCollider),21.60452,"(-0.7, 0.4, -0.6)","(-0.9, 0.7, 534.6)","(0.0, 0.0, 535.0)","(-0.7, 0.0, 0.0, 0.7)","(-0.1, 7.2, 514.0)","(0.0, 0.0, 0.0, 1.0)",637596181518142369,198351
0,637596181116402793,3,31,31,0,1,1,0,2.075012,1.807327,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(32.2, 13.1, -55.8)","(32.2, 13.1, -55.8)","(-30.9, 14.5, -65.4)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)",0.104113,0.104113,0,0,0,0,False,"(0.0, 0.0, -0.1)","(0.0, -0.2, 1.0)",Obstacle(Clone) (UnityEngine.CapsuleCollider),21.46205,"(-0.7, 0.5, -0.6)","(-0.9, 0.8, 534.7)","(0.0, 0.0, 535.0)","(-0.7, 0.0, 0.0, 0.7)","(-0.1, 7.2, 514.2)","(0.0, 0.0, 0.0, 1.0)",637596181518232124,198359
0,637596181116402793,3,31,31,0,1,1,0,2.088989,1.807404,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(32.2, 13.1, -55.8)","(32.2, 13.1, -55.8)","(-30.9, 14.5, -65.4)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)",0.100548,0.100548,0,0,0,0,False,"(0.0, 0.0, -0.1)","(0.0, -0.2, 1.0)",Obstacle(Clone) (UnityEngine.CapsuleCollider),21.31464,"(-0.7, 0.5, -0.5)","(-0.9, 0.8, 534.7)","(0.0, 0.0, 535.0)","(-0.7, 0.0, 0.0, 0.7)","(-0.1, 7.2, 514.4)","(0.0, 0.0, 0.0, 1.0)",637596181518341830,198368
0,637596181116402793,3,31,31,0,1,1,0,2.088974,1.807404,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(32.2, 13.1, -55.8)","(32.2, 13.1, -55.8)","(-30.9, 14.5, -65.4)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)","(0.1, -0.3, 1.0)",0.09863474,0.09863474,0,0,0,0,False,"(0.0, 0.0, -0.1)","(0.0, -0.2, 1.0)",Obstacle(Clone) (UnityEngine.CapsuleCollider),21.31464,"(-0.7, 0.5, -0.5)","(-0.9, 0.8, 534.7)","(0.0, 0.0, 535.0)","(-0.7, 0.0, 0.0, 0.7)","(-0.1, 7.2, 514.4)","(0.0, 0.0, 0.0, 1.0)",637596181518431586,198376
0,637596181116402793,3,31,31,0,1,1,0,1.876999,1.866867,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(32.2, 13.1, -55.9)","(32.2, 13.1, -55.9)","(-31.0, 14.4, -65.4)","(0.0, -0.3, 1.0)","(0.0, -0.3, 1.0)","(0.1, -0.3, 1.0)",0.08145722,0.08145722,0,0,0,0,False,"(0.0, 0.0, -0.1)","(0.0, -0.2, 1.0)",Obstacle(Clone) (UnityEngine.CapsuleCollider),21.11449,"(-0.6, 0.5, -0.6)","(-0.8, 0.8, 534.6)","(0.0, 0.0, 535.0)","(-0.7, 0.0, 0.0, 0.7)","(-0.1, 7.2, 514.5)","(0.0, 0.0, 0.0, 1.0)",637596181518521354,198401
0,637596181116402793,3,31,31,0,1,1,0,2.066101,1.822571,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(32.1, 13.2, -55.8)","(32.1, 13.2, -55.8)","(-31.0, 14.5, -65.4)","(0.1, -0.2, 1.0)","(0.1, -0.2, 1.0)","(0.1, -0.3, 1.0)",0.08889082,0.08889082,0,0,0,0,False,"(0.0, 0.0, -0.1)","(0.0, -0.2, 1.0)",Obstacle(Clone) (UnityEngine.CapsuleCollider),20.95321,"(-0.6, 0.6, -0.6)","(-0.8, 0.9, 534.7)","(0.0, 0.0, 535.0)","(-0.7, 0.0, 0.0, 0.7)","(-0.1, 7.2, 514.7)","(0.0, 0.0, 0.0, 1.0)",637596181518631066,198409
0,637596181116402793,3,31,31,0,1,1,0,2.100693,1.965424,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.9, 13.2, -55.8)","(31.9, 13.2, -55.8)","(-31.1, 14.6, -65.4)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.09288025,0.09288025,0,0,0,0,True,"(0.0, 0.0, -0.1)","(0.0, -0.2, 1.0)",Obstacle(Clone) (UnityEngine.CapsuleCollider),20.78902,"(-0.6, 0.6, -0.5)","(-0.8, 0.9, 534.7)","(0.0, 0.0, 535.0)","(-0.7, 0.0, 0.0, 0.7)","(-0.1, 7.2, 514.9)","(0.0, 0.0, 0.0, 1.0)",637596181518720827,198418
0,637596181116402793,3,31,31,0,1,1,0,2.168411,1.975571,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.8, 13.3, -55.8)","(31.8, 13.3, -55.8)","(-31.2, 14.6, -65.4)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.07289156,0.07289156,0,0,0,0,False,"(0.0, 0.0, -0.1)","(0.0, -0.2, 1.0)",Obstacle(Clone) (UnityEngine.CapsuleCollider),20.78902,"(-0.6, 0.6, -0.5)","(-0.8, 0.9, 534.7)","(0.0, 0.0, 535.0)","(-0.7, 0.0, 0.0, 0.7)","(-0.1, 7.2, 514.9)","(0.0, 0.0, 0.0, 1.0)",637596181518830515,198426
0,637596181116402793,3,31,31,0,1,1,0,2.03624,1.957489,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.7, 13.4, -55.7)","(31.7, 13.4, -55.7)","(-31.3, 14.7, -65.3)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.06216413,0.06216413,0,0,0,0,False,"(0.0, 0.0, -0.1)","(0.0, -0.2, 1.0)",Obstacle(Clone) (UnityEngine.CapsuleCollider),20.65709,"(-0.6, 0.7, -0.5)","(-0.8, 1.0, 534.8)","(0.0, 0.0, 535.0)","(-0.7, 0.0, 0.0, 0.7)","(-0.1, 7.2, 515.1)","(0.0, 0.0, 0.0, 1.0)",637596181518930257,198434
0,637596181116402793,3,31,31,0,1,1,0,2.09668,1.939514,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.6, 13.4, -55.7)","(31.6, 13.4, -55.7)","(-31.3, 14.7, -65.3)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.08037219,0.08037219,0,0,0,0,False,"(0.0, 0.0, -0.1)","(0.0, -0.2, 1.0)",Obstacle(Clone) (UnityEngine.CapsuleCollider),20.51865,"(-0.6, 0.7, -0.4)","(-0.8, 1.0, 534.8)","(0.0, 0.0, 535.0)","(-0.7, 0.0, 0.0, 0.7)","(-0.1, 7.2, 515.3)","(0.0, 0.0, 0.0, 1.0)",637596181519039959,198443
0,637596181116402793,3,31,31,0,1,1,0,2.209198,1.909897,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.6, 13.4, -55.7)","(31.6, 13.4, -55.7)","(-31.3, 14.7, -65.3)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.1121735,0.1121735,0,0,0,0,False,"(0.0, 0.0, -0.1)","(0.0, -0.2, 1.0)",Obstacle(Clone) (UnityEngine.CapsuleCollider),20.41991,"(-0.6, 0.7, -0.3)","(-0.9, 1.0, 534.9)","(0.0, 0.0, 535.0)","(-0.7, 0.0, 0.0, 0.7)","(-0.1, 7.2, 515.5)","(0.0, 0.0, 0.0, 1.0)",637596181519139699,198451
0,637596181116402793,3,31,31,0,1,1,0,2.23764,1.913055,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.6, 13.4, -55.8)","(31.6, 13.4, -55.8)","(-31.3, 14.7, -65.3)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.1239962,0.1239962,0,0,0,0,False,"(0.0, 0.0, -0.1)","(0.0, -0.2, 1.0)",Obstacle(Clone) (UnityEngine.CapsuleCollider),20.31528,"(-0.7, 0.7, -0.3)","(-0.9, 1.0, 535.0)","(0.0, 0.0, 535.0)","(-0.7, 0.0, 0.0, 0.7)","(-0.1, 7.2, 515.6)","(0.0, 0.0, 0.0, 1.0)",637596181519239431,198459
0,637596181116402793,3,31,31,0,1,1,0,2.140289,1.898804,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.7, 13.4, -55.7)","(31.7, 13.4, -55.7)","(-31.4, 14.7, -65.3)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.09066492,0.09066492,0,0,0,0,False,"(0.0, 0.0, -0.1)","(0.0, -0.2, 1.0)",Obstacle(Clone) (UnityEngine.CapsuleCollider),20.07065,"(-0.6, 0.7, -0.3)","(-0.8, 1.0, 534.9)","(0.0, 0.0, 535.0)","(-0.7, 0.0, 0.0, 0.7)","(-0.1, 7.2, 515.8)","(0.0, 0.0, 0.0, 1.0)",637596181519339165,198468
0,637596181116402793,3,31,31,0,1,1,0,2.23494,1.942566,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.7, 13.4, -55.7)","(31.7, 13.4, -55.7)","(-31.4, 14.7, -65.3)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.07277685,0.07277685,0,0,0,0,False,"(0.0, 0.0, -0.1)","(0.0, -0.2, 1.0)",Obstacle(Clone) (UnityEngine.CapsuleCollider),20.01239,"(-0.7, 0.7, -0.2)","(-0.9, 1.0, 535.0)","(0.0, 0.0, 535.0)","(-0.7, 0.0, 0.0, 0.7)","(-0.1, 7.2, 516.0)","(0.0, 0.0, 0.0, 1.0)",637596181519438912,198476
0,637596181116402793,3,31,31,0,1,1,0,2.136795,1.92894,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.7, 13.4, -55.7)","(31.7, 13.4, -55.7)","(-31.4, 14.6, -65.3)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.08722603,0.08722603,0,0,0,0,False,"(0.0, 0.0, -0.1)","(0.0, -0.2, 1.0)",Obstacle(Clone) (UnityEngine.CapsuleCollider),19.4631,"(-0.4, 0.7, -0.6)","(-0.6, 1.0, 534.6)","(0.0, 0.0, 535.0)","(-0.7, 0.0, 0.0, 0.7)","(-0.1, 7.2, 516.2)","(0.0, 0.0, 0.0, 1.0)",637596181519533888,198493
0,637596181116402793,3,31,31,0,1,1,0,2.157898,1.908463,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.7, 13.4, -55.7)","(31.7, 13.4, -55.7)","(-31.4, 14.6, -65.3)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.07884047,0.07884047,0,0,0,0,False,"(0.0, 0.0, -0.1)","(0.0, -0.2, 1.0)",Obstacle(Clone) (UnityEngine.CapsuleCollider),19.85535,"(-0.6, 0.8, 0.0)","(-0.9, 1.1, 535.2)","(0.0, 0.0, 535.0)","(-0.7, 0.0, 0.0, 0.7)","(-0.1, 7.2, 516.4)","(0.0, 0.0, 0.0, 1.0)",637596181519623485,198501
0,637596181116402793,3,31,31,0,1,1,0,2.157104,1.888107,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.7, 13.4, -55.7)","(31.7, 13.4, -55.7)","(-31.4, 14.6, -65.3)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.07434015,0.07434015,0,0,0,0,False,"(0.0, 0.0, -0.1)","(0.0, -0.2, 1.0)",Obstacle(Clone) (UnityEngine.CapsuleCollider),19.6255,"(-0.7, 0.7, -0.1)","(-0.9, 1.0, 535.1)","(0.0, 0.0, 535.0)","(-0.7, 0.0, 0.0, 0.7)","(-0.1, 7.2, 516.5)","(0.0, 0.0, 0.0, 1.0)",637596181519723221,198509
0,637596181116402793,3,31,31,0,1,1,0,2.167862,1.888397,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.7, 13.4, -55.8)","(31.7, 13.4, -55.8)","(-31.4, 14.6, -65.4)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.07287221,0.07287221,0,0,0,0,False,"(0.0, 0.0, -0.1)","(0.0, -0.2, 1.0)",Obstacle(Clone) (UnityEngine.CapsuleCollider),19.27169,"(-0.6, 0.7, -0.3)","(-0.8, 1.0, 534.9)","(0.0, 0.0, 535.0)","(-0.7, 0.0, 0.0, 0.7)","(-0.1, 7.2, 516.7)","(0.0, 0.0, 0.0, 1.0)",637596181519822952,198534
0,637596181116402793,3,31,31,0,1,1,0,2.175766,1.888596,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.7, 13.4, -55.8)","(31.7, 13.4, -55.8)","(-31.4, 14.6, -65.4)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.0720844,0.0720844,0,0,0,0,False,"(0.0, 0.0, -0.1)","(0.0, -0.2, 1.0)",Obstacle(Clone) (UnityEngine.CapsuleCollider),19.17675,"(-0.6, 0.8, -0.2)","(-0.8, 1.1, 535.0)","(0.0, 0.0, 535.0)","(-0.7, 0.0, 0.0, 0.7)","(-0.1, 7.2, 516.9)","(0.0, 0.0, 0.0, 1.0)",637596181519922693,198543
0,637596181116402793,3,31,31,0,1,1,0,2.167938,1.888199,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.7, 13.4, -55.8)","(31.7, 13.4, -55.8)","(-31.4, 14.6, -65.4)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.05959657,0.05959657,0,0,0,0,False,"(0.0, 0.0, -0.1)","(0.0, -0.2, 1.0)",Obstacle(Clone) (UnityEngine.CapsuleCollider),19.17675,"(-0.6, 0.8, -0.2)","(-0.8, 1.1, 535.0)","(0.0, 0.0, 535.0)","(-0.7, 0.0, 0.0, 0.7)","(-0.1, 7.2, 516.9)","(0.0, 0.0, 0.0, 1.0)",637596181520012446,198551
0,637596181116402793,3,31,31,0,1,1,0,2.175919,1.887848,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.7, 13.4, -55.8)","(31.7, 13.4, -55.8)","(-31.4, 14.6, -65.4)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.05289467,0.05289467,0,0,0,0,False,"(0.0, 0.0, -0.1)","(0.0, -0.2, 1.0)",Obstacle(Clone) (UnityEngine.CapsuleCollider),19.17675,"(-0.6, 0.8, -0.2)","(-0.8, 1.1, 535.0)","(0.0, 0.0, 535.0)","(-0.7, 0.0, 0.0, 0.7)","(-0.1, 7.2, 516.9)","(0.0, 0.0, 0.0, 1.0)",637596181520102208,198559
0,637596181116402793,3,31,31,0,1,1,0,2.177444,1.887863,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.7, 13.4, -55.8)","(31.7, 13.4, -55.8)","(-31.4, 14.6, -65.4)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.05746271,0.05746271,0,0,0,0,False,"(0.0, 0.0, -0.1)","(0.0, -0.2, 1.0)",Obstacle(Clone) (UnityEngine.CapsuleCollider),19.11273,"(-0.7, 0.7, -0.1)","(-0.9, 1.0, 535.1)","(0.0, 0.0, 535.0)","(-0.7, 0.0, 0.0, 0.7)","(-0.1, 7.2, 517.1)","(0.0, 0.0, 0.0, 1.0)",637596181520201938,198568
0,637596181116402793,3,31,31,0,1,1,0,2.176071,1.888,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.7, 13.4, -55.8)","(31.7, 13.4, -55.8)","(-31.4, 14.6, -65.4)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.06491676,0.06491676,0,0,0,0,False,"(0.0, 0.0, -0.1)","(0.0, -0.2, 1.0)",Obstacle(Clone) (UnityEngine.CapsuleCollider),19.11273,"(-0.7, 0.7, -0.1)","(-0.9, 1.0, 535.1)","(0.0, 0.0, 535.0)","(-0.7, 0.0, 0.0, 0.7)","(-0.1, 7.2, 517.1)","(0.0, 0.0, 0.0, 1.0)",637596181520301671,198576
0,637596181116402793,3,31,31,0,1,1,0,2.170715,1.888199,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.7, 13.4, -55.8)","(31.7, 13.4, -55.8)","(-31.4, 14.6, -65.4)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.06891717,0.06891717,0,0,0,0,False,"(0.0, 0.0, -0.1)","(0.0, -0.2, 1.0)",Obstacle(Clone) (UnityEngine.CapsuleCollider),19.01329,"(-0.6, 0.8, 0.0)","(-0.9, 1.1, 535.2)","(0.0, 0.0, 535.0)","(-0.7, 0.0, 0.0, 0.7)","(-0.1, 7.2, 517.3)","(0.0, 0.0, 0.0, 1.0)",637596181520411379,198584
0,637596181116402793,3,31,31,0,1,1,0,2.170654,1.887878,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.7, 13.4, -55.8)","(31.7, 13.4, -55.8)","(-31.4, 14.6, -65.4)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.07484738,0.07484738,0,0,0,0,False,"(0.0, 0.0, -0.1)","(0.0, -0.2, 1.0)",Obstacle(Clone) (UnityEngine.CapsuleCollider),19.01329,"(-0.6, 0.8, 0.0)","(-0.9, 1.1, 535.2)","(0.0, 0.0, 535.0)","(-0.7, 0.0, 0.0, 0.7)","(-0.1, 7.2, 517.3)","(0.0, 0.0, 0.0, 1.0)",637596181520501142,198601
0,637596181116402793,3,31,31,0,1,1,0,2.176041,1.887695,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.7, 13.3, -55.8)","(31.7, 13.3, -55.8)","(-31.4, 14.6, -65.4)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.085549,0.085549,0,0,0,0,False,"(0.0, 0.0, -0.1)","(0.0, -0.2, 1.0)",Obstacle(Clone) (UnityEngine.CapsuleCollider),18.80574,"(-0.6, 0.8, 0.0)","(-0.8, 1.1, 535.2)","(0.0, 0.0, 535.0)","(-0.7, 0.0, 0.0, 0.7)","(-0.1, 7.2, 517.5)","(0.0, 0.0, 0.0, 1.0)",637596181520600876,198609
0,637596181116402793,3,31,31,0,1,1,0,2.176193,1.886337,"(0.0, 0.0)","(0.5, 0.4)","(0.5, 0.4)","(31.7, 13.3, -55.8)","(31.7, 13.3, -55.8)","(-31.4, 14.6, -65.4)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)","(0.0, -0.2, 1.0)",0.06673208,0.06673208,0,0,0,0,False,"(0.0, 0.0, -0.1)","(0.0, -0.2, 1.0)",Obstacle(Clone) (UnityEngine.CapsuleCollider),18.80574,"(-0.6, 0.8, 0.0)","(-0.8, 1.1, 535.2)","(0.0, 0.0, 535.0)","(-0.7, 0.0, 0.0, 0.7)","(-0.1, 7.2, 517.5)","(0.0, 0.0, 0.0, 1.0)",637596181520690633,198618
